Tag:,Freq:
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_CashCashEquivalentsAndShortTermInvestmentsCurrentAndNoncurrent', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_RestrictedCashAndInvestments', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_CashCashEquivalentsAndShortTermInvestmentsExcludingRestrictedCashAndInvestments', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_FairValueByMeasurementFrequencyAxis=us-gaap_FairValueMeasurementsRecurringMember', window );"">",8
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_EquitySecuritiesFvNiCost', window );"">",2
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_EquitySecuritiesFvNiUnrealizedGain', window );"">",2
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_EquitySecuritiesFvNiUnrealizedLoss', window );"">",2
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_EquitySecuritiesFvNi', window );"">",2
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_CashEquivalentsAtCarryingValue', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleDebtSecuritiesAmortizedCostBasis', window );"">",5
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax', window );"">",5
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtSecurities', window );"">",5
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_CashCashEquivalentsAndDebtAvailableForSaleSecuritiesAmortizedCostBasisAbstract"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_CashCashEquivalentsAndShortTermInvestmentsAmortizedCostBasis"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_CashCashEquivalentsAndShortTermInvestmentsCurrentAndNoncurrent"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_CashCashEquivalentsAndShortTermInvestmentsExcludingRestrictedCashAndInvestments"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_EquitySecuritiesFVNIandDebtSecuritiesAvailableforsaleAccumulatedGrossUnrealizedGainbeforetax"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_GrossUnrealizedGainsAbstract"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_GrossUnrealizedLossesAbstract"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleDebtSecuritiesAmortizedCostBasis"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtSecurities"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_Cash"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_CashCashEquivalentsAndShortTermInvestmentsAbstract"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_CashEquivalentsAtCarryingValue"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_EquitySecuritiesFvNi"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_EquitySecuritiesFvNiCost"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_EquitySecuritiesFvNiUnrealizedGain"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_EquitySecuritiesFvNiUnrealizedLoss"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RestrictedCashAndInvestments"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_ScheduleOfInvestmentsLineItems"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FairValueByMeasurementFrequencyAxis=us-gaap_FairValueMeasurementsRecurringMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FairValueByFairValueHierarchyLevelAxis=us-gaap_FairValueInputsLevel1Member"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_CashAndCashEquivalentsAxis=us-gaap_MoneyMarketFundsMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FinancialInstrumentAxis=us-gaap_ForeignGovernmentDebtSecuritiesMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FinancialInstrumentAxis=us-gaap_USTreasuryAndGovernmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FinancialInstrumentAxis=us-gaap_CorporateDebtSecuritiesMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FinancialInstrumentAxis=us-gaap_AssetBackedSecuritiesMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_FinancialInstrumentAxis=us-gaap_FixedIncomeSecuritiesMember"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6700612448"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesGrossRealizedGainLossAbstract', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_DebtSecuritiesAvailableForSaleRealizedGain', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_DebtSecuritiesAvailableForSaleRealizedLoss', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesGrossRealizedGainLossAbstract"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DebtSecuritiesAvailableForSaleRealizedGain"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_DebtSecuritiesAvailableForSaleRealizedLoss"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6779825040"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasisAbstract', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesFairValueAbstract', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesFairValueAbstract"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasisAbstract"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6779271056"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_ReconciliationtoCashFlowAbstract', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_RestrictedCashCurrent', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_RestrictedCashNoncurrent', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_ReconciliationtoCashFlowAbstract"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RestrictedCashCurrent"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_RestrictedCashNoncurrent"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6780468864"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentGross', window );"">",5
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_LandAndBuildingMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_EquipmentMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_OtherCapitalizedPropertyPlantAndEquipmentMember', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_ConstructionInProgressMember', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentGross"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_LandAndBuildingMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_EquipmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_OtherCapitalizedPropertyPlantAndEquipmentMember"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_PropertyPlantAndEquipmentByTypeAxis=us-gaap_ConstructionInProgressMember"" style=""display: none;"">",1
"<table border=""0"" cellspacing=""2"" class=""report"" id=""idp6780015392"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_Depreciation', window );"">",5
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_CapitalLeasesIncomeStatementAmortizationExpense', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_CapitalLeasedAssetsGross', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_us-gaap_CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation', window );"">",1
"<a class=""a"" href=""javascript:void(0);"" onclick=""top.Show.showAR( this, 'defref_amzn_FinanceLeasesLesseeBalanceSheetAssetsbyMajorClassAccumulatedDepreciation', window );"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_amzn_FinanceLeasesLesseeBalanceSheetAssetsbyMajorClassAccumulatedDepreciation"" style=""display: none;"">",1
"<table border=""0"" cellpadding=""0"" cellspacing=""0"" class=""authRefData"" id=""defref_us-gaap_CapitalLeasedAssetsGross"" style=""display: none;"">",1
